time,imu_x,imu_y,imu_z,gyro_x,gyro_y,gyro_z,gps_x,gps_y,gps_z,motor_fl,motor_fr,motor_rl,motor_rr
18.16000,-0.00051,0.00625,0.97356,-0.00901,-0.00074,1.44082,-0.12827,0.15037,1.00641,68.05724,70.58774,70.28368,67.61419
18.16800,-0.00051,0.00625,0.98515,-0.00901,-0.00074,1.44083,-0.12856,0.15074,1.00641,68.05724,70.58775,70.28368,67.61419
18.17600,-0.00051,0.00625,0.99674,-0.00901,-0.00074,1.44085,-0.12884,0.15110,1.00641,68.05724,70.58775,70.28368,67.61419
18.18400,-0.00051,0.00625,1.00833,-0.00901,-0.00074,1.44087,-0.12913,0.15147,1.00641,68.05724,70.58775,70.28368,67.61418
18.19200,-0.00051,0.00625,1.01992,-0.00901,-0.00074,1.44089,-0.12943,0.15183,1.00640,68.05725,70.58775,70.28368,67.61418
18.20000,-0.00051,0.00625,1.03152,-0.00901,-0.00074,1.44091,-0.12973,0.15218,1.00640,68.05725,70.58775,70.28368,67.61418
18.20800,-0.00051,0.00625,1.04311,-0.00901,-0.00074,1.44093,-0.13003,0.15254,1.00640,68.05725,70.58775,70.28368,67.61418
18.21600,-0.00051,0.00625,1.05470,-0.00901,-0.00074,1.44095,-0.13034,0.15289,1.00640,68.05725,70.58775,70.28368,67.61418
18.22400,-0.00051,0.00625,1.06629,-0.00901,-0.00074,1.44096,-0.13065,0.15323,1.00640,68.05725,70.58775,70.28368,67.61418
18.23200,-0.00051,0.00625,1.07788,-0.00901,-0.00074,1.44098,-0.13096,0.15358,1.00640,68.05725,70.58775,70.28368,67.61418
18.24000,-0.00051,0.00625,1.08948,-0.00901,-0.00074,1.44100,-0.13128,0.15391,1.00640,68.05725,70.58775,70.28368,67.61418
18.24800,-0.00051,0.00625,1.10107,-0.00901,-0.00074,1.44102,-0.13160,0.15425,1.00640,68.05725,70.58776,70.28367,67.61418
18.25600,-0.00051,0.00625,1.11266,-0.00901,-0.00074,1.44104,-0.13193,0.15458,1.00639,68.05725,70.58776,70.28367,67.61418
18.26400,-0.00051,0.00625,1.12425,-0.00901,-0.00074,1.44105,-0.13226,0.15491,1.00639,68.05725,70.58776,70.28367,67.61418
18.27200,-0.00051,0.00625,1.13585,-0.00901,-0.00074,1.44107,-0.13259,0.15523,1.00639,68.05726,70.58776,70.28367,67.61418
18.28000,-0.00051,0.00625,1.14744,-0.00901,-0.00074,1.44109,-0.13293,0.15555,1.00639,68.05726,70.58776,70.28367,67.61417
18.28800,-0.00051,0.00625,1.15903,-0.00901,-0.00074,1.44111,-0.13327,0.15587,1.00639,68.05726,70.58776,70.28367,67.61417
18.29600,-0.00051,0.00625,1.17062,-0.00901,-0.00074,1.44112,-0.13362,0.15618,1.00639,68.05726,70.58776,70.28367,67.61417
18.30400,-0.00051,0.00625,1.18222,-0.00901,-0.00074,1.44114,-0.13397,0.15649,1.00639,68.05726,70.58776,70.28367,67.61417
18.31200,-0.00051,0.00625,1.19381,-0.00901,-0.00074,1.44116,-0.13432,0.15679,1.00638,68.05726,70.58776,70.28367,67.61417
18.32000,-0.00051,0.00625,1.20541,-0.00901,-0.00074,1.44118,-0.13468,0.15709,1.00638,68.05726,70.58776,70.28367,67.61417
18.32800,-0.00051,0.00625,1.21700,-0.00901,-0.00074,1.44119,-0.13504,0.15739,1.00638,68.05726,70.58776,70.28367,67.61417
18.33600,-0.00051,0.00625,1.22859,-0.00901,-0.00074,1.44121,-0.13540,0.15768,1.00638,68.05726,70.58777,70.28367,67.61417
18.34400,-0.00051,0.00625,1.24019,-0.00901,-0.00074,1.44123,-0.13577,0.15797,1.00638,68.05726,70.58777,70.28366,67.61417
18.35200,-0.00051,0.00625,1.25178,-0.00901,-0.00074,1.44124,-0.13614,0.15825,1.00638,68.05726,70.58777,70.28366,67.61417
18.36000,-0.00051,0.00625,1.26338,-0.00901,-0.00074,1.44126,-0.13651,0.15853,1.00638,68.05727,70.58777,70.28366,67.61417
18.36800,-0.00051,0.00625,1.27497,-0.00901,-0.00074,1.44128,-0.13688,0.15880,1.00638,68.05727,70.58777,70.28366,67.61417
18.37600,-0.00051,0.00625,1.28656,-0.00901,-0.00074,1.44129,-0.13726,0.15907,1.00637,68.05727,70.58777,70.28366,67.61417
18.38400,-0.00051,0.00625,1.29816,-0.00901,-0.00074,1.44131,-0.13765,0.15934,1.00637,68.05727,70.58777,70.28366,67.61416
18.39200,-0.00051,0.00625,1.30975,-0.00901,-0.00074,1.44133,-0.13803,0.15960,1.00637,68.05727,70.58777,70.28366,67.61416
18.40000,-0.00051,0.00625,1.32135,-0.00901,-0.00074,1.44134,-0.13842,0.15986,1.00637,68.05727,70.58777,70.28366,67.61416
18.40800,-0.00051,0.00625,1.33294,-0.00901,-0.00074,1.44136,-0.13881,0.16011,1.00637,68.05727,70.58777,70.28366,67.61416
18.41600,-0.00051,0.00625,1.34454,-0.00901,-0.00074,1.44137,-0.13921,0.16036,1.00637,68.05727,70.58777,70.28366,67.61416
18.42400,-0.00051,0.00625,1.35613,-0.00901,-0.00074,1.44139,-0.13960,0.16060,1.00637,68.05727,70.58778,70.28366,67.61416
18.43200,-0.00051,0.00625,1.36773,-0.00901,-0.00074,1.44141,-0.14000,0.16084,1.00637,68.05727,70.58778,70.28366,67.61416
18.44000,-0.00051,0.00625,1.37933,-0.00901,-0.00074,1.44142,-0.14041,0.16107,1.00636,68.05727,70.58778,70.28366,67.61416
18.44800,-0.00051,0.00625,1.39092,-0.00901,-0.00074,1.44144,-0.14081,0.16130,1.00636,68.05727,70.58778,70.28366,67.61416
18.45600,-0.00051,0.00625,1.40252,-0.00901,-0.00074,1.44145,-0.14122,0.16153,1.00636,68.05728,70.58778,70.28365,67.61416
18.46400,-0.00051,0.00625,1.41411,-0.00901,-0.00074,1.44147,-0.14163,0.16175,1.00636,68.05728,70.58778,70.28365,67.61416
18.47200,-0.00051,0.00625,1.42571,-0.00901,-0.00074,1.44148,-0.14204,0.16196,1.00636,68.05728,70.58778,70.28365,67.61416
18.48000,-0.00051,0.00625,1.43731,-0.00901,-0.00074,1.44150,-0.14246,0.16217,1.00636,68.05728,70.58778,70.28365,67.61416
18.48800,-0.00051,0.00625,1.44890,-0.00901,-0.00074,1.44151,-0.14288,0.16238,1.00636,68.05728,70.58778,70.28365,67.61416
18.49600,-0.00051,0.00625,1.46050,-0.00901,-0.00074,1.44153,-0.14330,0.16258,1.00635,68.05728,70.58778,70.28365,67.61415
18.50400,-0.00051,0.00625,1.47209,-0.00901,-0.00074,1.44154,-0.14372,0.16277,1.00635,68.05728,70.58778,70.28365,67.61415
18.51200,-0.00051,0.00625,1.48369,-0.00901,-0.00074,1.44156,-0.14415,0.16296,1.00635,68.05728,70.58778,70.28365,67.61415
18.52000,-0.00051,0.00625,1.49529,-0.00901,-0.00074,1.44157,-0.14458,0.16315,1.00635,68.05728,70.58778,70.28365,67.61415
18.52800,-0.00051,0.00625,1.50689,-0.00901,-0.00074,1.44159,-0.14500,0.16333,1.00635,68.05728,70.58779,70.28365,67.61415
18.53600,-0.00051,0.00625,1.51848,-0.00901,-0.00074,1.44160,-0.14544,0.16351,1.00635,68.05728,70.58779,70.28365,67.61415
18.54400,-0.00051,0.00625,1.53008,-0.00901,-0.00074,1.44162,-0.14587,0.16368,1.00635,68.05728,70.58779,70.28365,67.61415
18.55200,-0.00051,0.00625,1.54168,-0.00901,-0.00074,1.44163,-0.14631,0.16384,1.00635,68.05728,70.58779,70.28365,67.61415
18.56000,-0.00051,0.00625,1.55327,-0.00901,-0.00074,1.44165,-0.14674,0.16400,1.00634,68.05729,70.58779,70.28365,67.61415
18.56800,-0.00051,0.00625,1.56487,-0.00901,-0.00074,1.44166,-0.14718,0.16416,1.00634,68.05729,70.58779,70.28365,67.61415
18.57600,-0.00051,0.00625,1.57647,-0.00901,-0.00074,1.44168,-0.14762,0.16431,1.00634,68.05729,70.58779,70.28364,67.61415
18.58400,-0.00051,0.00625,1.58807,-0.00901,-0.00074,1.44169,-0.14807,0.16446,1.00634,68.05729,70.58779,70.28364,67.61415
18.59200,-0.00051,0.00625,1.59966,-0.00901,-0.00074,1.44171,-0.14851,0.16460,1.00634,68.05729,70.58779,70.28364,67.61415
18.60000,-0.00051,0.00625,1.61126,-0.00901,-0.00074,1.44172,-0.14896,0.16473,1.00634,68.05729,70.58779,70.28364,67.61415
18.60800,-0.00051,0.00625,1.62286,-0.00901,-0.00074,1.44173,-0.14941,0.16486,1.00634,68.05729,70.58779,70.28364,67.61415
18.61600,-0.00051,0.00625,1.63446,-0.00901,-0.00074,1.44175,-0.14985,0.16499,1.00634,68.05729,70.58779,70.28364,67.61414
18.62400,-0.00051,0.00625,1.64606,-0.00901,-0.00074,1.44176,-0.15031,0.16511,1.00633,68.05729,70.58780,70.28364,67.61414
18.63200,-0.00051,0.00625,1.65766,-0.00901,-0.00074,1.44177,-0.15076,0.16522,1.00633,68.05729,70.58780,70.28364,67.61414
18.64000,-0.00051,0.00625,1.66925,-0.00901,-0.00074,1.44179,-0.15121,0.16533,1.00633,68.05729,70.58780,70.28364,67.61414
18.64800,-0.00051,0.00625,1.68085,-0.00901,-0.00074,1.44180,-0.15167,0.16544,1.00633,68.05729,70.58780,70.28364,67.61414
18.65600,-0.00051,0.00625,1.69245,-0.00901,-0.00074,1.44182,-0.15212,0.16553,1.00633,68.05730,70.58780,70.28364,67.61414
18.66400,-0.00051,0.00625,1.70405,-0.00901,-0.00074,1.44183,-0.15258,0.16563,1.00633,68.05730,70.58780,70.28364,67.61414
18.67200,-0.00051,0.00625,1.71565,-0.00901,-0.00074,1.44184,-0.15304,0.16572,1.00633,68.05730,70.58780,70.28364,67.61414
18.68000,-0.00051,0.00625,1.72725,-0.00901,-0.00074,1.44186,-0.15349,0.16580,1.00633,68.05730,70.58780,70.28364,67.61414
18.68800,-0.00051,0.00625,1.73885,-0.00901,-0.00074,1.44187,-0.15395,0.16588,1.00632,68.05730,70.58780,70.28364,67.61414
18.69600,-0.00051,0.00625,1.75045,-0.00901,-0.00074,1.44188,-0.15442,0.16595,1.00632,68.05730,70.58780,70.28364,67.61414
18.70400,-0.00051,0.00625,1.76205,-0.00902,-0.00074,1.44190,-0.15488,0.16602,1.00632,68.05730,70.58780,70.28363,67.61414
18.71200,-0.00051,0.00625,1.77365,-0.00902,-0.00074,1.44191,-0.15534,0.16608,1.00632,68.05730,70.58780,70.28363,67.61414
18.72000,-0.00051,0.00625,1.78525,-0.00902,-0.00074,1.44192,-0.15580,0.16613,1.00632,68.05730,70.58780,70.28363,67.61414
18.72800,-0.00051,0.00625,1.79685,-0.00902,-0.00074,1.44193,-0.15627,0.16618,1.00632,68.05730,70.58780,70.28363,67.61414
18.73600,-0.00051,0.00625,1.80845,-0.00902,-0.00074,1.44195,-0.15673,0.16623,1.00632,68.05730,70.58781,70.28363,67.61414
18.74400,-0.00051,0.00625,1.82005,-0.00902,-0.00074,1.44196,-0.15720,0.16627,1.00631,68.05730,70.58781,70.28363,67.61413
18.75200,-0.00051,0.00625,1.83165,-0.00902,-0.00074,1.44197,-0.15766,0.16630,1.00631,68.05730,70.58781,70.28363,67.61413
18.76000,-0.00051,0.00625,1.84325,-0.00902,-0.00074,1.44199,-0.15813,0.16633,1.00631,68.05730,70.58781,70.28363,67.61413
18.76800,-0.00051,0.00625,1.85485,-0.00902,-0.00074,1.44200,-0.15859,0.16636,1.00631,68.05731,70.58781,70.28363,67.61413
18.77600,-0.00051,0.00625,1.86645,-0.00902,-0.00074,1.44201,-0.15906,0.16638,1.00631,68.05731,70.58781,70.28363,67.61413
18.78400,-0.00051,0.00625,1.87805,-0.00902,-0.00074,1.44202,-0.15953,0.16639,1.00631,68.05731,70.58781,70.28363,67.61413
18.79200,-0.00051,0.00625,1.88965,-0.00902,-0.00074,1.44204,-0.15999,0.16640,1.00631,68.05731,70.58781,70.28363,67.61413
18.80000,-0.00051,0.00625,1.90125,-0.00902,-0.00074,1.44205,-0.16046,0.16640,1.00631,68.05731,70.58781,70.28363,67.61413
18.80800,-0.00051,0.00625,1.91285,-0.00902,-0.00074,1.44206,-0.16093,0.16640,1.00630,68.05731,70.58781,70.28363,67.61413
18.81600,-0.00051,0.00625,1.92445,-0.00902,-0.00074,1.44207,-0.16139,0.16639,1.00630,68.05731,70.58781,70.28363,67.61413
18.82400,-0.00051,0.00625,1.93605,-0.00902,-0.00074,1.44208,-0.16186,0.16637,1.00630,68.05731,70.58781,70.28363,67.61413
18.83200,-0.00051,0.00625,1.94765,-0.00902,-0.00074,1.44210,-0.16232,0.16635,1.00630,68.05731,70.58781,70.28363,67.61413
18.84000,-0.00051,0.00625,1.95925,-0.00902,-0.00074,1.44211,-0.16279,0.16633,1.00630,68.05731,70.58781,70.28363,67.61413
18.84800,-0.00051,0.00625,1.97085,-0.00902,-0.00074,1.44212,-0.16326,0.16630,1.00630,68.05731,70.58781,70.28362,67.61413
18.85600,-0.00051,0.00625,1.98245,-0.00902,-0.00074,1.44213,-0.16372,0.16626,1.00630,68.05731,70.58782,70.28362,67.61413
18.86400,-0.00051,0.00625,1.99406,-0.00902,-0.00074,1.44214,-0.16419,0.16622,1.00630,68.05731,70.58782,70.28362,67.61413
18.87200,-0.00051,0.00625,2.00566,-0.00902,-0.00074,1.44215,-0.16465,0.16618,1.00629,68.05731,70.58782,70.28362,67.61413
18.88000,-0.00051,0.00625,2.01726,-0.00902,-0.00074,1.44217,-0.16511,0.16612,1.00629,68.05731,70.58782,70.28362,67.61413
18.88800,-0.00051,0.00625,2.02886,-0.00902,-0.00074,1.44218,-0.16558,0.16607,1.00629,69.35731,69.28782,68.98362,68.91413
18.89600,-0.00049,0.00625,2.04045,-0.00621,-0.00076,1.44095,-0.16604,0.16601,1.00629,69.35339,69.29175,68.97975,68.91811
18.90400,-0.00042,0.00625,2.05202,-0.00061,-0.00076,1.43848,-0.16650,0.16594,1.00629,69.34444,69.30074,68.97086,68.92716
18.91200,-0.00029,0.00625,2.06357,0.00777,-0.00073,1.43479,-0.16695,0.16587,1.00629,69.32936,69.31589,68.95583,68.94236
18.92000,-0.00007,0.00625,2.07507,0.01892,-0.00064,1.42988,-0.16740,0.16580,1.00629,69.30707,69.33830,68.93354,68.96477
18.92800,0.00027,0.00624,2.08652,0.03281,-0.00047,1.42375,-0.16784,0.16573,1.00628,69.27647,69.36904,68.90290,68.99546
18.93600,0.00063,0.00624,2.09792,0.03540,-0.00012,1.41612,-0.16827,0.16565,1.00628,69.25636,69.38968,68.88244,69.01577
18.94400,0.00098,0.00623,2.10924,0.03481,0.00024,1.40826,-0.16870,0.16557,1.00628,69.23966,69.40688,68.86545,69.03267
18.95200,0.00130,0.00622,2.12051,0.03162,0.00058,1.40022,-0.16913,0.16549,1.00628,69.22682,69.42012,68.85243,69.04573
18.96000,0.00158,0.00621,2.13171,0.02645,0.00086,1.39206,-0.16955,0.16541,1.00628,69.21800,69.42918,68.84359,69.05477
18.96800,0.00181,0.00620,2.14284,0.01993,0.00108,1.38382,-0.16997,0.16532,1.00627,69.21308,69.43415,68.83884,69.05992
18.97600,0.00198,0.00619,2.15390,0.01268,0.00122,1.37557,-0.17039,0.16523,1.00627,69.21172,69.43535,68.83787,69.06150
18.98400,0.00209,0.00618,2.16490,0.00527,0.00128,1.36735,-0.17080,0.16514,1.00627,69.21341,69.43327,68.84018,69.06003
18.99200,0.00215,0.00616,2.17584,-0.00181,0.00126,1.35920,-0.17121,0.16505,1.00627,69.21754,69.42854,68.84513,69.05613
19.00000,0.00215,0.00615,2.18671,-0.00816,0.00117,1.35116,-0.17161,0.16495,1.00626,69.22344,69.42185,68.85204,69.05046
19.00800,0.00211,0.00614,2.19751,-0.01352,0.00102,1.34324,-0.17201,0.16485,1.00626,69.23042,69.41389,68.86022,69.04369
19.01600,0.00203,0.00612,2.20826,-0.01770,0.00082,1.33546,-0.17241,0.16475,1.00626,69.23787,69.40532,68.86900,69.03646
19.02400,0.00193,0.00610,2.21894,-0.02062,0.00059,1.32782,-0.17280,0.16465,1.00625,69.24521,69.39675,68.87779,69.02933
19.03200,0.00181,0.00609,2.22956,-0.02231,0.00034,1.32033,-0.17318,0.16455,1.00625,69.25198,69.38868,68.88608,69.02278
19.04000,0.00169,0.00607,2.24012,-0.02285,0.00010,1.31298,-0.17357,0.16444,1.00624,69.25783,69.38150,68.89348,69.01715
19.04800,0.00158,0.00605,2.25063,-0.02238,-0.00014,1.30576,-0.17394,0.16434,1.00624,69.26251,69.37547,68.89973,69.01269
19.05600,0.00147,0.00603,2.26107,-0.02109,-0.00035,1.29864,-0.17431,0.16423,1.00624,69.26588,69.37077,68.90465,69.00954
19.06400,0.00138,0.00601,2.27146,-0.01919,-0.00053,1.29161,-0.17468,0.16412,1.00623,69.26793,69.36744,68.90821,69.00772
19.07200,0.00131,0.00599,2.28180,-0.01689,-0.00068,1.28466,-0.17504,0.16401,1.00623,69.26871,69.36545,68.91044,69.00718
19.08000,0.00125,0.00597,2.29208,-0.01438,-0.00078,1.27777,-0.17540,0.16390,1.00622,69.26835,69.36467,68.91146,69.00778
19.08800,0.00122,0.00595,2.30230,-0.01186,-0.00085,1.27091,-0.17575,0.16379,1.00622,69.26703,69.36495,68.91144,69.00935
19.09600,0.00120,0.00594,2.31247,-0.00948,-0.00088,1.26408,-0.17610,0.16368,1.00621,69.26496,69.36606,68.91058,69.01168
19.10400,0.00120,0.00592,2.32258,-0.00736,-0.00087,1.25727,-0.17644,0.16357,1.00621,69.26237,69.36779,68.90912,69.01454
19.11200,0.00122,0.00590,2.33264,-0.00558,-0.00083,1.25047,-0.17678,0.16346,1.00620,69.25947,69.36991,68.90727,69.01771
19.12000,0.00124,0.00588,2.34265,-0.00419,-0.00076,1.24368,-0.17711,0.16335,1.00620,69.25649,69.37221,68.90526,69.02098
19.12800,0.00127,0.00586,2.35260,-0.00323,-0.00067,1.23688,-0.17744,0.16324,1.00619,69.25359,69.37450,68.90326,69.02417
19.13600,0.00131,0.00584,2.36249,-0.00266,-0.00057,1.23010,-0.17777,0.16313,1.00619,69.25093,69.37662,68.90144,69.02712
19.14400,0.00135,0.00583,2.37234,-0.00247,-0.00045,1.22331,-0.17809,0.16302,1.00618,69.24863,69.37845,68.89990,69.02973
19.15200,0.00138,0.00581,2.38212,-0.00260,-0.00033,1.21654,-0.17841,0.16291,1.00618,69.24674,69.37992,68.89874,69.03192
19.16000,0.00142,0.00580,2.39185,-0.00298,-0.00021,1.20979,-0.17872,0.16279,1.00617,69.24532,69.38097,68.89800,69.03365
19.16800,0.00144,0.00578,2.40153,-0.00356,-0.00009,1.20305,-0.17903,0.16268,1.00616,69.24437,69.38161,68.89767,69.03491
19.17600,0.00146,0.00577,2.41116,-0.00425,0.00003,1.19635,-0.17934,0.16257,1.00616,69.24386,69.38184,68.89775,69.03573
19.18400,0.00148,0.00575,2.42073,-0.00500,0.00014,1.18967,-0.17964,0.16246,1.00615,69.24374,69.38171,68.89820,69.03616
19.19200,0.00149,0.00574,2.43024,-0.00575,0.00024,1.18303,-0.17994,0.16234,1.00615,69.24396,69.38128,68.89894,69.03626
19.20000,0.00149,0.00573,2.43971,-0.00644,0.00034,1.17643,-0.18024,0.16223,1.00614,69.24443,69.38061,68.89991,69.03609
19.20800,0.00149,0.00572,2.44912,-0.00705,0.00042,1.16988,-0.18053,0.16212,1.00613,69.24510,69.37979,68.90104,69.03573
19.21600,0.00148,0.00571,2.45848,-0.00753,0.00050,1.16337,-0.18082,0.16200,1.00612,69.24588,69.37888,68.90225,69.03526
19.22400,0.00147,0.00570,2.46778,-0.00789,0.00057,1.15691,-0.18110,0.16189,1.00612,69.24670,69.37796,68.90347,69.03473
19.23200,0.00146,0.00569,2.47704,-0.00811,0.00064,1.15049,-0.18138,0.16178,1.00611,69.24750,69.37707,68.90466,69.03422
19.24000,0.00144,0.00569,2.48624,-0.00820,0.00070,1.14412,-0.18166,0.16167,1.00610,69.24824,69.37627,68.90575,69.03377
19.24800,0.00143,0.00568,2.49540,-0.00817,0.00075,1.13780,-0.18194,0.16156,1.00609,69.24888,69.37559,68.90671,69.03342
19.25600,0.00142,0.00567,2.50450,-0.00804,0.00080,1.13152,-0.18221,0.16145,1.00609,69.24940,69.37506,68.90752,69.03318
19.26400,0.00141,0.00567,2.51355,-0.00784,0.00084,1.12528,-0.18248,0.16134,1.00608,69.24978,69.37468,68.90817,69.03308
19.27200,0.00140,0.00566,2.52255,-0.00757,0.00088,1.11908,-0.18274,0.16123,1.00607,69.25002,69.37446,68.90867,69.03311
19.28000,0.00139,0.00565,2.53151,-0.00727,0.00092,1.11292,-0.18301,0.16112,1.00606,69.25014,69.37438,68.90901,69.03326
19.28800,0.00138,0.00565,2.54041,-0.00697,0.00095,1.10679,-0.18327,0.16101,1.00605,69.25013,69.37443,68.90923,69.03352
19.29600,0.00138,0.00565,2.54927,-0.00666,0.00098,1.10070,-0.18352,0.16090,1.00605,69.25004,69.37458,68.90933,69.03387
19.30400,0.00138,0.00564,2.55807,-0.00638,0.00101,1.09463,-0.18378,0.16079,1.00604,69.24986,69.37481,68.90935,69.03430
19.31200,0.00138,0.00564,2.56683,-0.00613,0.00103,1.08860,-0.18403,0.16069,1.00603,69.24964,69.37510,68.90931,69.03476
19.32000,0.00138,0.00563,2.57554,-0.00592,0.00105,1.08260,-0.18428,0.16058,1.00602,69.24939,69.37541,68.90924,69.03525
19.32800,0.00138,0.00563,2.58420,-0.00576,0.00106,1.07663,-0.18452,0.16048,1.00601,69.24913,69.37572,68.90916,69.03575
19.33600,0.00138,0.00563,2.59281,-0.00564,0.00107,1.07069,-0.18476,0.16037,1.00600,69.24887,69.37602,68.90909,69.03623
19.34400,0.00139,0.00562,2.60138,-0.00556,0.00107,1.06477,-0.18500,0.16027,1.00599,69.24864,69.37628,68.90905,69.03668
19.35200,0.00139,0.00562,2.60990,-0.00553,0.00107,1.05889,-0.18524,0.16017,1.00599,69.24845,69.37650,68.90905,69.03710
19.36000,0.00139,0.00562,2.61837,-0.00552,0.00106,1.05303,-0.18547,0.16007,1.00598,69.24828,69.37666,68.90910,69.03747
19.36800,0.00140,0.00561,2.62679,-0.00554,0.00105,1.04721,-0.18571,0.15997,1.00597,69.24816,69.37677,68.90920,69.03781
19.37600,0.00140,0.00561,2.63517,-0.00558,0.00103,1.04142,-0.18594,0.15987,1.00596,69.24808,69.37682,68.90936,69.03809
19.38400,0.00140,0.00561,2.64350,-0.00563,0.00101,1.03565,-0.18616,0.15977,1.00595,69.24803,69.37681,68.90956,69.03834
19.39200,0.00140,0.00560,2.65179,-0.00568,0.00098,1.02992,-0.18639,0.15967,1.00594,69.24801,69.37676,68.90981,69.03856
19.40000,0.00140,0.00560,2.66003,-0.00573,0.00095,1.02422,-0.18661,0.15957,1.00593,69.24801,69.37666,68.91010,69.03875
19.40800,0.00140,0.00560,2.66822,-0.00578,0.00092,1.01856,-0.18683,0.15948,1.00592,69.24802,69.37653,68.91042,69.03893
19.41600,0.00140,0.00559,2.67637,-0.00581,0.00089,1.01292,-0.18705,0.15938,1.00591,69.24804,69.37637,68.91077,69.03910
19.42400,0.00140,0.00559,2.68447,-0.00583,0.00085,1.00732,-0.18727,0.15929,1.00590,69.24806,69.37620,68.91113,69.03927
19.43200,0.00140,0.00558,2.69253,-0.00583,0.00081,1.00175,-0.18749,0.15920,1.00590,69.24806,69.37601,68.91149,69.03944
19.44000,0.00139,0.00558,2.70054,-0.00582,0.00077,0.99621,-0.18770,0.15911,1.00589,69.24806,69.37582,68.91186,69.03962
19.44800,0.00139,0.00557,2.70851,-0.00579,0.00073,0.99071,-0.18791,0.15902,1.00588,69.24803,69.37563,68.91222,69.03983
19.45600,0.00139,0.00557,2.71644,-0.00575,0.00070,0.98523,-0.18812,0.15893,1.00587,69.24798,69.37545,68.91258,69.04005
19.46400,0.00139,0.00556,2.72432,-0.00570,0.00066,0.97979,-0.18833,0.15884,1.00586,69.24792,69.37527,68.91293,69.04029
19.47200,0.00139,0.00556,2.73216,-0.00565,0.00062,0.97438,-0.18853,0.15875,1.00585,69.24783,69.37511,68.91327,69.04055
19.48000,0.00138,0.00555,2.73996,-0.00559,0.00058,0.96899,-0.18874,0.15867,1.00584,69.24771,69.37495,68.91359,69.04083
19.48800,0.00138,0.00554,2.74771,-0.00552,0.00055,0.96364,-0.18894,0.15858,1.00583,69.24758,69.37481,68.91391,69.04113
19.49600,0.00138,0.00554,2.75542,-0.00546,0.00052,0.95832,-0.18914,0.15850,1.00582,69.24744,69.37467,68.91421,69.04144
19.50400,0.00138,0.00553,2.76308,-0.00539,0.00049,0.95303,-0.18934,0.15842,1.00581,69.24728,69.37454,68.91451,69.04177
19.51200,0.00138,0.00552,2.77071,-0.00533,0.00046,0.94776,-0.18953,0.15834,1.00580,69.24711,69.37442,68.91480,69.04211
19.52000,0.00138,0.00552,2.77829,-0.00528,0.00044,0.94253,-0.18973,0.15826,1.00579,69.24694,69.37430,68.91509,69.04245
19.52800,0.00138,0.00551,2.78583,-0.00523,0.00042,0.93732,-0.18993,0.15818,1.00578,69.24676,69.37418,68.91537,69.04279
19.53600,0.00138,0.00550,2.79333,-0.00518,0.00040,0.93214,-0.19012,0.15811,1.00578,69.24658,69.37406,68.91566,69.04314
19.54400,0.00138,0.00549,2.80079,-0.00514,0.00039,0.92699,-0.19031,0.15803,1.00577,69.24641,69.37394,68.91595,69.04348
19.55200,0.00138,0.00549,2.80820,-0.00510,0.00037,0.92187,-0.19050,0.15796,1.00576,69.24624,69.37382,68.91624,69.04381
19.56000,0.00138,0.00548,2.81558,-0.00506,0.00036,0.91677,-0.19069,0.15788,1.00575,69.24608,69.37369,68.91653,69.04414
19.56800,0.00138,0.00547,2.82291,-0.00503,0.00036,0.91171,-0.19088,0.15781,1.00574,69.24592,69.37356,68.91682,69.04446
19.57600,0.00138,0.00547,2.83020,-0.00501,0.00035,0.90667,-0.19107,0.15774,1.00573,69.24578,69.37344,68.91711,69.04477
19.58400,0.00138,0.00546,2.83746,-0.00498,0.00035,0.90166,-0.19125,0.15767,1.00572,69.24564,69.37331,68.91741,69.04507
19.59200,0.00138,0.00545,2.84467,-0.00496,0.00035,0.89667,-0.19144,0.15760,1.00571,69.24551,69.37318,68.91770,69.04537
19.60000,0.00138,0.00544,2.85185,-0.00493,0.00036,0.89172,-0.19162,0.15754,1.00570,69.24540,69.37305,68.91800,69.04565
19.60800,0.00137,0.00544,2.85898,-0.00491,0.00036,0.88679,-0.19181,0.15747,1.00569,69.24528,69.37292,68.91829,69.04593
19.61600,0.00137,0.00543,2.86607,-0.00488,0.00037,0.88189,-0.19199,0.15741,1.00568,69.24518,69.37280,68.91858,69.04619
19.62400,0.00137,0.00542,2.87313,-0.00485,0.00038,0.87701,-0.19217,0.15735,1.00567,69.24508,69.37268,68.91886,69.04645
19.63200,0.00137,0.00542,2.88014,-0.00483,0.00039,0.87217,-0.19235,0.15729,1.00566,69.24499,69.37256,68.91914,69.04671
19.64000,0.00137,0.00541,2.88712,-0.00480,0.00040,0.86735,-0.19253,0.15723,1.00566,69.24491,69.37246,68.91941,69.04695
19.64800,0.00137,0.00541,2.89406,-0.00477,0.00042,0.86255,-0.19271,0.15717,1.00565,69.24483,69.37235,68.91967,69.04720
19.65600,0.00137,0.00540,2.90096,-0.00474,0.00043,0.85779,-0.19289,0.15711,1.00564,69.24475,69.37226,68.91992,69.04743
19.66400,0.00137,0.00539,2.90782,-0.00470,0.00045,0.85305,-0.19306,0.15705,1.00563,69.24468,69.37217,68.92017,69.04766
19.67200,0.00137,0.00539,2.91465,-0.00467,0.00046,0.84833,-0.19324,0.15700,1.00562,69.24461,69.37209,68.92040,69.04789
